lat,lon,alt,date,device,os,version
40.7275695801,-73.9949569702,18.7187194824,2014-09-12 01:21:04,"iPhone6,1",7.1.2,1.1
40.7058944702,-73.9861221313,20.8180027008,2014-09-12 06:53:52,"iPhone6,1",7.1.2,1.1
40.6949386597,-73.9464569092,22.0392971039,2014-09-12 07:06:40,"iPhone6,1",7.1.2,1.1
40.733127594,-73.987411499,24.6918754578,2014-09-12 17:42:24,"iPhone6,1",7.1.2,1.1
40.7276916504,-73.9855728149,17.571937561,2014-09-12 17:53:04,"iPhone6,1",7.1.2,1.1
40.7297401428,-73.9914550781,17.4625415802,2014-09-12 18:20:48,"iPhone6,1",7.1.2,1.1
40.7264671326,-73.9955978394,17.9093894958,2014-09-12 22:30:24,"iPhone6,1",7.1.2,1.1
40.7210769653,-73.9962997437,15.7582416534,2014-09-12 23:19:28,"iPhone6,1",7.1.2,1.1
40.7042655945,-73.9896316528,15.2872982025,2014-09-13 00:27:44,"iPhone6,1",7.1.2,1.1
40.6834793091,-73.9790267944,18.8205184937,2014-09-13 00:38:24,"iPhone6,1",7.1.2,1.1
40.6891365051,-73.9680252075,32,2014-09-13 01:06:08,"iPhone6,1",7.1.2,1.1
40.687374115,-73.9737548828,36.1722984314,2014-09-13 15:49:20,"iPhone6,1",7.1.2,1.1
40.6952934265,-73.9492111206,22.9329090118,2014-09-13 16:53:20,"iPhone6,1",7.1.2,1.1
40.6879196167,-73.9677429199,32,2014-09-13 22:36:48,"iPhone6,1",7.1.2,1.1
40.6885147095,-73.978729248,33.9375648499,2014-09-13 23:30:08,"iPhone6,1",7.1.2,1.1
40.6607170105,-73.997718811,28.3050289154,2014-09-14 01:29:36,"iPhone6,1",7.1.2,1.1
40.6632728577,-73.9913787842,31.3292350769,2014-09-14 03:24:48,"iPhone6,1",7.1.2,1.1
40.6680030823,-73.9873123169,35.3677062988,2014-09-14 03:33:20,"iPhone6,1",7.1.2,1.1
40.6801948547,-73.9779663086,24.1527805328,2014-09-14 03:48:16,"iPhone6,1",7.1.2,1.1
40.6949043274,-73.9838638306,24.9342918396,2014-09-14 04:03:12,"iPhone6,1",7.1.2,1.1
40.7078285217,-73.9684753418,26.6857872009,2014-09-14 04:09:36,"iPhone6,1",7.1.2,1.1
40.7076072693,-73.9554367065,15,2014-09-14 04:16:00,"iPhone6,1",7.1.2,1.1
40.7115974426,-73.9594421387,15,2014-09-14 05:52:00,"iPhone6,1",7.1.2,1.1
40.7067832947,-73.9530639648,15.7941932678,2014-09-14 06:56:00,"iPhone6,1",7.1.2,1.1
40.695186615,-73.9467315674,22.3538227081,2014-09-14 07:06:40,"iPhone6,1",7.1.2,1.1
40.6938362122,-73.964302063,23.100069046,2014-09-14 19:18:24,"iPhone6,1",7.1.2,1.1
40.6920127869,-73.9726257324,29.0073890686,2014-09-14 19:24:48,"iPhone6,1",7.1.2,1.1
40.6875,-73.9723587036,33.5662078857,2014-09-14 19:33:20,"iPhone6,1",7.1.2,1.1
40.6904067993,-73.9671478271,33.3119239807,2014-09-14 19:41:52,"iPhone6,1",7.1.2,1.1
40.6826591492,-73.9628448486,35.0954017639,2014-09-14 20:03:12,"iPhone6,1",7.1.2,1.1
40.6843566895,-73.9693222046,32,2014-09-14 21:17:52,"iPhone6,1",7.1.2,1.1
40.6866378784,-73.9745101929,32.8159675598,2014-09-14 21:22:08,"iPhone6,1",7.1.2,1.1
40.6953697205,-73.9492950439,31.4511528015,2014-09-14 21:39:12,"iPhone6,1",7.1.2,1.1
40.6854400635,-73.9474563599,23.7213172913,2014-09-15 01:50:56,"iPhone6,1",7.1.2,1.1
40.6951141357,-73.9476394653,23.9450855255,2014-09-15 02:01:36,"iPhone6,1",7.1.2,1.1
40.7314949036,-73.9916534424,15,2014-09-15 14:58:08,"iPhone6,1",7.1.2,1.1
40.6956710815,-73.9468765259,21.1365947723,2014-09-15 21:28:32,"iPhone6,1",7.1.2,1.1
40.6967201233,-73.9606628418,23.1927814484,2014-09-15 21:52:00,"iPhone6,1",7.1.2,1.1
40.6948432922,-73.946395874,24.0078201294,2014-09-15 22:45:20,"iPhone6,1",7.1.2,1.1
40.6889457703,-73.9680557251,29.5883827209,2014-09-15 23:00:16,"iPhone6,1",7.1.2,1.1
40.6992912292,-73.9768218994,38.6976776123,2014-09-16 00:42:40,"iPhone6,1",7.1.2,1.1
40.688785553,-73.9679489136,44.1175079346,2014-09-16 00:44:48,"iPhone6,1",7.1.2,1.1
40.6887626648,-73.9678878784,39.9590492249,2014-09-16 00:53:20,"iPhone6,1",7.1.2,1.1
40.6913032532,-73.9644317627,41.4248008728,2014-09-16 02:05:52,"iPhone6,1",7.1.2,1.1
40.6872406006,-73.9743347168,35.7811012268,2014-09-16 14:49:36,"iPhone6,1",7.1.2,1.1
40.6954841614,-73.9479522705,22.3988437653,2014-09-16 15:13:04,"iPhone6,1",7.1.2,1.1
40.7345733643,-73.9909210205,15,2014-09-16 16:34:08,"iPhone6,1",7.1.2,1.1
40.7296943665,-73.993309021,16.3314704895,2014-09-16 16:40:32,"iPhone6,1",7.1.2,1.1
40.7341346741,-73.9909820557,17.1922187805,2014-09-16 22:43:12,"iPhone6,1",7.1.2,1.1
40.6955490112,-73.9495697021,28.4833946228,2014-09-16 23:00:16,"iPhone6,1",7.1.2,1.1
40.6865272522,-73.9907073975,32,2014-09-17 17:21:04,"iPhone6,1",7.1.2,1.1
40.6953735352,-73.948677063,25.2911624908,2014-09-17 19:56:48,"iPhone6,1",7.1.2,1.1
40.6952171326,-73.9468002319,25.0540542603,2014-09-18 14:21:52,"iPhone6,1",7.1.2,1.1
40.6877822876,-73.9678192139,25.2071552277,2014-09-19 00:57:36,"iPhone6,1",7.1.2,1.1
40.6988334656,-73.9775695801,41.9973602295,2014-09-19 02:50:40,"iPhone6,1",7.1.2,1.1
40.6914634705,-73.9642105103,41.9973602295,2014-09-19 03:44:00,"iPhone6,1",7.1.2,1.1
40.6977119446,-73.9756622314,41.9973602295,2014-09-19 04:13:52,"iPhone6,1",7.1.2,1.1
40.6832275391,-73.9722442627,41.9973602295,2014-09-19 05:11:28,"iPhone6,1",7.1.2,1.1
40.6888809204,-73.9678497314,40.4613456726,2014-09-19 05:52:00,"iPhone6,1",7.1.2,1.1
40.6887779236,-73.9679794312,74.9614868164,2014-09-19 14:13:20,"iPhone6,1",7.1.2,1.1
40.6894645691,-73.9685897827,74.9614868164,2014-09-19 14:17:36,"iPhone6,1",7.1.2,1.1
40.6876487732,-73.970993042,37.7890853882,2014-09-19 15:28:00,"iPhone6,1",7.1.2,1.1
40.6876983643,-73.9710464478,32.7456970215,2014-09-19 15:28:00,"iPhone6,1",7.1.2,1.1
40.6860771179,-73.9736175537,37.6318511963,2014-09-19 15:34:24,"iPhone6,1",7.1.2,1.1
40.6959953308,-73.9630966187,30.9855747223,2014-09-19 16:40:32,"iPhone6,1",7.1.2,1.1
40.6887931824,-73.9680175781,40.3575401306,2014-09-19 16:46:56,"iPhone6,1",7.1.2,1.1
40.6858100891,-73.9772033691,35.5067443848,2014-09-19 18:22:56,"iPhone6,1",7.1.2,1.1
40.7049369812,-73.9927597046,31.7292060852,2014-09-19 18:48:32,"iPhone6,1",7.1.2,1.1
40.7416152954,-73.9973602295,21.2832946777,2014-09-19 18:52:48,"iPhone6,1",7.1.2,1.1
40.7471961975,-73.9933166504,12.2120361328,2014-09-19 18:59:12,"iPhone6,1",7.1.2,1.1
40.7449150085,-73.9986343384,15.1357440948,2014-09-19 19:16:16,"iPhone6,1",7.1.2,1.1
40.7482566833,-74.0041656494,12.1259174347,2014-09-19 19:26:56,"iPhone6,1",7.1.2,1.1
40.7453308105,-73.9987030029,15.6002702713,2014-09-19 20:05:20,"iPhone6,1",7.1.2,1.1
40.6829299927,-73.9642410278,21.987701416,2014-09-19 20:39:28,"iPhone6,1",7.1.2,1.1
40.687702179,-73.9677658081,36.0092430115,2014-09-19 20:50:08,"iPhone6,1",7.1.2,1.1
40.6792221069,-73.9956130981,40.030128479,2014-09-20 00:34:08,"iPhone6,1",7.1.2,1.1
40.6799583435,-73.9895858765,38.4455337524,2014-09-20 00:44:48,"iPhone6,1",7.1.2,1.1
40.6953620911,-73.9491043091,21.8355178833,2014-09-20 04:33:04,"iPhone6,1",7.1.2,1.1
40.6879081726,-73.9678039551,23.034318924,2014-09-20 15:08:48,"iPhone6,1",7.1.2,1.1
40.6875648499,-73.9737930298,34.463306427,2014-09-20 16:25:36,"iPhone6,1",7.1.2,1.1
40.7036399841,-73.9804153442,32.1698875427,2014-09-20 17:04:00,"iPhone6,1",7.1.2,1.1
40.7796440125,-73.9558563232,32.1354484558,2014-09-20 17:12:32,"iPhone6,1",7.1.2,1.1
40.783367157,-73.959236145,37.4748497009,2014-09-20 17:44:32,"iPhone6,1",7.1.2,1.1
40.7785606384,-73.9648208618,33.5863647461,2014-09-20 18:22:56,"iPhone6,1",7.1.2,1.1
40.7734718323,-73.9667053223,33.4469642639,2014-09-20 18:29:20,"iPhone6,1",7.1.2,1.1
40.7659873962,-73.9726257324,30.1096878052,2014-09-20 18:42:08,"iPhone6,1",7.1.2,1.1
40.7731285095,-73.9623565674,36.7508049011,2014-09-20 19:14:08,"iPhone6,1",7.1.2,1.1
40.7612266541,-73.9782562256,28.1427459717,2014-09-20 19:26:56,"iPhone6,1",7.1.2,1.1
40.7672691345,-73.9825515747,34.9715232849,2014-09-20 19:33:20,"iPhone6,1",7.1.2,1.1
40.7435493469,-73.9999465942,34.9715232849,2014-09-20 19:46:08,"iPhone6,1",7.1.2,1.1
40.7280082703,-73.9971542358,34.9715232849,2014-09-20 20:01:04,"iPhone6,1",7.1.2,1.1
40.7011108398,-73.990196228,24.4549160004,2014-09-20 20:18:08,"iPhone6,1",7.1.2,1.1
40.702293396,-73.9959564209,10.5073366165,2014-09-20 21:09:20,"iPhone6,1",7.1.2,1.1
40.6977081299,-73.9977798462,26.4882659912,2014-09-20 21:26:24,"iPhone6,1",7.1.2,1.1
40.7033042908,-73.9943466187,14.9633731842,2014-09-20 22:53:52,"iPhone6,1",7.1.2,1.1
40.6879692078,-73.9676437378,25.9321269989,2014-09-20 23:19:28,"iPhone6,1",7.1.2,1.1
40.7014389038,-73.9784927368,41.7037467957,2014-09-21 01:42:24,"iPhone6,1",7.1.2,1.1
40.6885223389,-73.9678726196,38.5147247314,2014-09-21 01:53:04,"iPhone6,1",7.1.2,1.1
40.6953544617,-73.9490203857,37.5257034302,2014-09-21 02:08:00,"iPhone6,1",7.1.2,1.1
40.696346283,-73.9511032104,35.7873535156,2014-09-21 15:30:08,"iPhone6,1",7.1.2,1.1
40.7086334229,-73.953125,24.6946563721,2014-09-21 17:06:08,"iPhone6,1",7.1.2,1.1
40.6977539062,-73.9505996704,24.6946563721,2014-09-21 19:03:28,"iPhone6,1",7.1.2,1.1
40.6943817139,-73.9560394287,28.6593036652,2014-09-21 19:20:32,"iPhone6,1",7.1.2,1.1
40.693572998,-73.9640960693,28.2431354523,2014-09-21 19:26:56,"iPhone6,1",7.1.2,1.1
40.6943969727,-73.958190918,31.766330719,2014-09-21 19:50:24,"iPhone6,1",7.1.2,1.1
40.6952705383,-73.950553894,31.7711162567,2014-09-21 20:07:28,"iPhone6,1",7.1.2,1.1
40.7082862854,-73.953086853,24.1922245026,2014-09-22 04:07:28,"iPhone6,1",7.1.2,1.1
40.6950340271,-73.9466247559,23.3510189056,2014-09-22 05:15:44,"iPhone6,1",7.1.2,1.1
40.7332649231,-73.9912261963,18.2663631439,2014-09-22 14:51:44,"iPhone6,1",7.1.2,1.1
40.7297897339,-73.9933700562,15.6025104523,2014-09-22 17:23:12,"iPhone6,1",7.1.2,1.1
40.7205505371,-73.9937057495,19.0622062683,2014-09-22 22:51:44,"iPhone6,1",7.1.2,1.1
40.7036361694,-73.9888381958,10.6202516556,2014-09-22 22:53:52,"iPhone6,1",7.1.2,1.1
40.70362854,-73.9887619019,10.7672243118,2014-09-22 22:53:52,"iPhone6,1",7.1.2,1.1
40.70362854,-73.9887619019,10.7672243118,2014-09-22 22:56:00,"iPhone6,1",7.1.2,1.1
40.6864356995,-73.9785614014,23.9189872742,2014-09-22 23:04:32,"iPhone6,1",7.1.2,1.1
40.6875648499,-73.9721069336,33.458404541,2014-09-22 23:15:12,"iPhone6,1",7.1.2,1.1
40.7008132935,-73.9802017212,37.9921875,2014-09-22 23:36:32,"iPhone6,1",7.1.2,1.1
40.6887779236,-73.9677276611,36.3452339172,2014-09-23 00:04:16,"iPhone6,1",7.1.2,1.1
40.7006835938,-73.9800720215,36.3452339172,2014-09-23 00:23:28,"iPhone6,1",7.1.2,1.1
40.6918182373,-73.964881897,36.3452339172,2014-09-23 00:53:20,"iPhone6,1",7.1.2,1.1
40.700958252,-73.9803543091,36.3452339172,2014-09-23 01:12:32,"iPhone6,1",7.1.2,1.1
40.688873291,-73.9681091309,35.5550804138,2014-09-23 01:27:28,"iPhone6,1",7.1.2,1.1
40.7008857727,-73.9802780151,36.7250213623,2014-09-23 02:10:08,"iPhone6,1",7.1.2,1.1
40.6887207031,-73.9679794312,37.265537262,2014-09-23 02:25:04,"iPhone6,1",7.1.2,1.1
40.7012023926,-73.9806137085,37.265537262,2014-09-23 03:24:48,"iPhone6,1",7.1.2,1.1
40.6887779236,-73.9679946899,38.430355072,2014-09-23 04:13:52,"iPhone6,1",7.1.2,1.1
40.6971702576,-73.9762878418,38.430355072,2014-09-23 07:04:32,"iPhone6,1",7.1.2,1.1
40.6887397766,-73.967956543,37.4795837402,2014-09-23 07:34:24,"iPhone6,1",7.1.2,1.1
40.7007331848,-73.9801330566,37.1665344238,2014-09-23 08:53:20,"iPhone6,1",7.1.2,1.1
40.684337616,-73.9731140137,37.1665344238,2014-09-23 12:37:20,"iPhone6,1",7.1.2,1.1
40.6887512207,-73.9679336548,39.6180725098,2014-09-23 12:41:36,"iPhone6,1",7.1.2,1.1
40.6998443604,-73.980140686,45.1844482422,2014-09-23 13:13:36,"iPhone6,1",7.1.2,1.1
40.6887435913,-73.9680252075,38.8352661133,2014-09-23 13:30:40,"iPhone6,1",7.1.2,1.1
40.7001304626,-73.9797897339,37.9824447632,2014-09-23 13:39:12,"iPhone6,1",7.1.2,1.1
40.6887931824,-73.9677581787,37.8635826111,2014-09-23 13:45:36,"iPhone6,1",7.1.2,1.1
40.686000824,-73.9735565186,33.7289810181,2014-09-23 14:06:56,"iPhone6,1",7.1.2,1.1
40.7036132812,-73.9886932373,13.3970279694,2014-09-23 14:36:48,"iPhone6,1",7.1.2,1.1
40.715057373,-73.9956130981,15.0002765656,2014-09-23 14:43:12,"iPhone6,1",7.1.2,1.1
40.7297286987,-73.993309021,16.5211486816,2014-09-23 14:47:28,"iPhone6,1",7.1.2,1.1
40.7293624878,-73.9933319092,25.3524074554,2014-09-23 14:49:36,"iPhone6,1",7.1.2,1.1
40.6954193115,-73.9486312866,27,2014-09-24 06:06:56,"iPhone6,1",7.1.2,1.1
40.6949768066,-73.9461898804,21.3532733917,2014-09-24 06:11:12,"iPhone6,1",7.1.2,1.1
40.6950035095,-73.9462585449,21.9703655243,2014-09-24 06:11:12,"iPhone6,1",7.1.2,1.1
40.6949806213,-73.9462585449,22.3558311462,2014-09-24 06:11:12,"iPhone6,1",7.1.2,1.1
40.6951065063,-73.9467086792,24.1766986847,2014-09-24 07:34:24,"iPhone6,1",7.1.2,1.1
40.6955032349,-73.9475860596,24.1766986847,2014-09-24 08:08:32,"iPhone6,1",7.1.2,1.1
40.7347602844,-73.9906921387,22.6617412567,2014-09-24 18:42:08,"iPhone6,1",7.1.2,1.1
40.7294883728,-73.9934310913,18.6884937286,2014-09-24 18:50:40,"iPhone6,1",7.1.2,1.1
40.7260627747,-73.9895706177,18.868227005,2014-09-24 22:53:52,"iPhone6,1",7.1.2,1.1
40.7299499512,-73.9930725098,16.2503929138,2014-09-25 01:12:32,"iPhone6,1",7.1.2,1.1
40.7117271423,-74.009223938,17.1599349976,2014-09-25 01:27:28,"iPhone6,1",7.1.2,1.1
40.6902542114,-73.9816055298,32,2014-09-25 01:38:08,"iPhone6,1",7.1.2,1.1
40.6889381409,-73.9680023193,36.3228530884,2014-09-25 01:53:04,"iPhone6,1",7.1.2,1.1
40.7004165649,-73.9802627563,38.0892753601,2014-09-25 03:29:04,"iPhone6,1",7.1.2,1.1
40.6887550354,-73.9679641724,35.6879005432,2014-09-25 07:28:00,"iPhone6,1",7.1.2,1.1
40.6976089478,-73.9755783081,37.9928207397,2014-09-25 12:52:16,"iPhone6,1",7.1.2,1.1
40.6887168884,-73.9679031372,36.1609306335,2014-09-25 13:26:24,"iPhone6,1",7.1.2,1.1
40.7009849548,-73.9784088135,56.0661010742,2014-09-25 14:24:00,"iPhone6,1",7.1.2,1.1
40.6886367798,-73.9679412842,35.5559654236,2014-09-25 14:32:32,"iPhone6,1",7.1.2,1.1
40.7246513367,-73.9914703369,39.742225647,2014-09-25 15:08:48,"iPhone6,1",7.1.2,1.1
40.7306632996,-73.9953460693,15.4656152725,2014-09-25 15:15:12,"iPhone6,1",7.1.2,1.1
40.723903656,-73.9969100952,18.0514392853,2014-09-25 22:38:56,"iPhone6,1",7.1.2,1.1
40.7220039368,-73.9973373413,16.3368339539,2014-09-25 23:40:48,"iPhone6,1",7.1.2,1.1
40.7276306152,-73.9884643555,16.8707294464,2014-09-26 00:23:28,"iPhone6,1",7.1.2,1.1
40.7307510376,-73.9832229614,13.2449626923,2014-09-26 01:23:12,"iPhone6,1",7.1.2,1.1
40.7276306152,-73.9853363037,12.5922737122,2014-09-26 07:47:12,"iPhone6,1",7.1.2,1.1
40.727771759,-73.9853134155,12.7156848907,2014-09-26 08:04:16,"iPhone6,1",7.1.2,1.1
40.7291221619,-73.9889678955,16.3594818115,2014-09-26 08:14:56,"iPhone6,1",7.1.2,1.1
40.7334365845,-73.9872055054,17.7758541107,2014-09-26 08:27:44,"iPhone6,1",7.1.2,1.1
40.7334632874,-73.987159729,17.7194080353,2014-09-26 08:49:04,"iPhone6,1",7.1.2,1.1
40.6951637268,-73.946685791,23.6101570129,2014-10-01 12:56:32,"iPhone6,1",7.1.2,1.1
40.6954040527,-73.9468002319,28.5176696777,2014-10-01 12:58:40,"iPhone6,1",7.1.2,1.1
40.7336273193,-73.9869003296,26.1130313873,2014-10-01 14:51:44,"iPhone6,1",7.1.2,1.1
40.729763031,-73.9899673462,16.791852951,2014-10-01 14:58:08,"iPhone6,1",7.1.2,1.1
40.734413147,-73.990776062,17.1442222595,2014-10-02 02:14:24,"iPhone6,1",7.1.2,1.1
40.7006530762,-73.9545822144,17.1056079865,2014-10-02 02:31:28,"iPhone6,1",7.1.2,1.1
40.6951637268,-73.9467163086,23.5996704102,2014-10-02 02:35:44,"iPhone6,1",7.1.2,1.1
40.695148468,-73.9466705322,22.5417747498,2014-10-02 03:50:24,"iPhone6,1",7.1.2,1.1
40.7114295959,-73.9710845947,21.1113834381,2014-10-02 15:13:04,"iPhone6,1",7.1.2,1.1
40.7302398682,-73.9926300049,20.2878265381,2014-10-02 15:17:20,"iPhone6,1",7.1.2,1.1
40.7296180725,-73.9939498901,19.6965026855,2014-10-02 18:20:48,"iPhone6,1",7.1.2,1.1
40.7162246704,-74.006072998,16.90883255,2014-10-03 00:02:08,"iPhone6,1",7.1.2,1.1
40.6959609985,-73.9899291992,16.90883255,2014-10-03 00:12:48,"iPhone6,1",7.1.2,1.1
40.6898040771,-73.976852417,26.2137203217,2014-10-03 00:19:12,"iPhone6,1",7.1.2,1.1
40.6895637512,-73.9708709717,30.6326999664,2014-10-03 00:25:36,"iPhone6,1",7.1.2,1.1
40.6984672546,-73.975730896,31.735906601,2014-10-03 01:12:32,"iPhone6,1",7.1.2,1.1
40.6887702942,-73.9680099487,32,2014-10-03 01:29:36,"iPhone6,1",7.1.2,1.1
40.6976394653,-73.9752731323,32,2014-10-03 01:50:56,"iPhone6,1",7.1.2,1.1
40.6887588501,-73.9678039551,32,2014-10-03 02:57:04,"iPhone6,1",7.1.2,1.1
40.7000312805,-73.9769897461,37.2097434998,2014-10-03 04:07:28,"iPhone6,1",7.1.2,1.1
40.6887626648,-73.9679641724,42.1810379028,2014-10-03 04:16:00,"iPhone6,1",7.1.2,1.1
40.6997795105,-73.9767913818,41.7922286987,2014-10-03 12:45:52,"iPhone6,1",7.1.2,1.1
40.6888046265,-73.9680023193,42.2350578308,2014-10-03 12:54:24,"iPhone6,1",7.1.2,1.1
40.6998214722,-73.977142334,31.5062866211,2014-10-03 13:07:12,"iPhone6,1",7.1.2,1.1
40.6887207031,-73.967918396,27.4973144531,2014-10-03 13:11:28,"iPhone6,1",7.1.2,1.1
40.6932373047,-73.9680938721,33.5114898682,2014-10-03 14:51:44,"iPhone6,1",7.1.2,1.1
40.6943817139,-73.9581756592,32,2014-10-03 15:15:12,"iPhone6,1",7.1.2,1.1
40.6953315735,-73.9501266479,31.3102149963,2014-10-03 15:19:28,"iPhone6,1",7.1.2,1.1
40.6943893433,-73.9581756592,32,2014-10-03 20:18:08,"iPhone6,1",7.1.2,1.1
40.693359375,-73.9671096802,32,2014-10-03 20:22:24,"iPhone6,1",7.1.2,1.1
40.6865692139,-73.9682235718,32.5372467041,2014-10-03 20:50:08,"iPhone6,1",7.1.2,1.1
40.6798858643,-73.9680328369,32.1672058105,2014-10-03 20:56:32,"iPhone6,1",7.1.2,1.1
40.6751480103,-73.9709625244,34.5466842651,2014-10-03 21:00:48,"iPhone6,1",7.1.2,1.1
40.6692886353,-73.970703125,32.5876159668,2014-10-03 21:09:20,"iPhone6,1",7.1.2,1.1
40.6639633179,-73.971031189,44.6307373047,2014-10-03 21:20:00,"iPhone6,1",7.1.2,1.1
40.6597213745,-73.9641342163,32.4500732422,2014-10-03 21:26:24,"iPhone6,1",7.1.2,1.1
40.6629562378,-73.9760513306,32,2014-10-03 22:53:52,"iPhone6,1",7.1.2,1.1
40.6680717468,-73.9738311768,47.8751945496,2014-10-03 23:02:24,"iPhone6,1",7.1.2,1.1
40.6731147766,-73.9694595337,40.3364753723,2014-10-03 23:06:40,"iPhone6,1",7.1.2,1.1
40.6728363037,-73.9753723145,38.1819534302,2014-10-03 23:21:36,"iPhone6,1",7.1.2,1.1
40.6717910767,-73.977684021,32.0955505371,2014-10-04 00:10:40,"iPhone6,1",7.1.2,1.1
40.6718254089,-73.9774551392,28.1233520508,2014-10-04 00:10:40,"iPhone6,1",7.1.2,1.1
40.6642913818,-73.9838256836,32,2014-10-04 01:16:48,"iPhone6,1",7.1.2,1.1
40.6646766663,-73.9902267456,32,2014-10-04 01:36:00,"iPhone6,1",7.1.2,1.1
40.6606750488,-73.9943313599,31.1012210846,2014-10-04 03:35:28,"iPhone6,1",7.1.2,1.1
40.6674079895,-73.9877243042,31.9979724884,2014-10-04 05:22:08,"iPhone6,1",7.1.2,1.1
40.6870269775,-73.9762954712,32,2014-10-04 05:37:04,"iPhone6,1",7.1.2,1.1
40.6944389343,-73.9578857422,32,2014-10-04 05:52:00,"iPhone6,1",7.1.2,1.1
40.6952514648,-73.9466934204,21.9984340668,2014-10-04 06:13:20,"iPhone6,1",7.1.2,1.1
40.6949005127,-73.9469451904,32.7471313477,2014-10-04 16:36:16,"iPhone6,1",7.1.2,1.1
40.6951637268,-73.9480056763,32.7471313477,2014-10-04 16:40:32,"iPhone6,1",7.1.2,1.1
40.6949729919,-73.9467010498,23.4427604675,2014-10-04 16:40:32,"iPhone6,1",7.1.2,1.1
40.691204071,-73.9657058716,23.2352657318,2014-10-04 17:14:40,"iPhone6,1",7.1.2,1.1
40.6870574951,-73.9902420044,32,2014-10-04 17:27:28,"iPhone6,1",7.1.2,1.1
40.6879692078,-73.9912490845,32,2014-10-04 18:01:36,"iPhone6,1",7.1.2,1.1
40.6954154968,-73.9493484497,32.1430511475,2014-10-04 19:29:04,"iPhone6,1",7.1.2,1.1
40.6880912781,-73.9675445557,22.3839473724,2014-10-04 23:06:40,"iPhone6,1",7.1.2,1.1
40.7006034851,-73.9774551392,41.5442199707,2014-10-04 23:21:36,"iPhone6,1",7.1.2,1.1
40.6997642517,-73.9767913818,44.973815918,2014-10-04 23:30:08,"iPhone6,1",7.1.2,1.1
40.6886672974,-73.9679641724,42.5257034302,2014-10-04 23:30:08,"iPhone6,1",7.1.2,1.1
40.7006187439,-73.9795608521,47.69140625,2014-10-05 12:05:20,"iPhone6,1",7.1.2,1.1
40.6910591125,-73.9698257446,41.9194869995,2014-10-05 12:20:16,"iPhone6,1",7.1.2,1.1
40.6860237122,-73.9736022949,34.4380989075,2014-10-05 16:21:20,"iPhone6,1",7.1.2,1.1
40.6996231079,-73.9866714478,32.4689216614,2014-10-05 16:57:36,"iPhone6,1",7.1.2,1.1
40.7141036987,-73.9945297241,15.5662403107,2014-10-05 17:06:08,"iPhone6,1",7.1.2,1.1
40.7296142578,-73.9938735962,18.4545402527,2014-10-05 17:14:40,"iPhone6,1",7.1.2,1.1
40.7341117859,-73.9927062988,19.597076416,2014-10-05 21:07:12,"iPhone6,1",7.1.2,1.1
40.7296104431,-73.9934005737,17.1092357635,2014-10-05 22:00:32,"iPhone6,1",7.1.2,1.1
40.7338485718,-73.9909515381,18.1437797546,2014-10-06 00:34:08,"iPhone6,1",7.1.2,1.1
40.6953659058,-73.949005127,25.8893737793,2014-10-06 00:57:36,"iPhone6,1",7.1.2,1.1
40.7351493835,-73.9908370972,22.5118122101,2014-10-06 15:02:24,"iPhone6,1",7.1.2,1.1
40.7307777405,-73.9931793213,17.8660316467,2014-10-06 15:08:48,"iPhone6,1",7.1.2,1.1
40.7318305969,-73.9996185303,15.2509326935,2014-10-06 21:02:56,"iPhone6,1",7.1.2,1.1
40.7514228821,-73.9935836792,4.90379858017,2014-10-06 21:20:00,"iPhone6,1",7.1.2,1.1
40.734336853,-74.0015945435,23.1477813721,2014-10-06 22:04:48,"iPhone6,1",7.1.2,1.1
40.7304458618,-73.9981765747,15.3923301697,2014-10-06 22:11:12,"iPhone6,1",7.1.2,1.1
40.7295799255,-73.9935760498,19.5651473999,2014-10-07 00:23:28,"iPhone6,1",7.1.2,1.1
40.7295684814,-73.993522644,21.2626724243,2014-10-07 00:23:28,"iPhone6,1",7.1.2,1.1
40.7298698425,-73.9915390015,15.686425209,2014-10-07 02:01:36,"iPhone6,1",7.1.2,1.1
40.7349472046,-73.990737915,17.9609889984,2014-10-07 02:14:24,"iPhone6,1",7.1.2,1.1
40.6956977844,-73.9468765259,19.4645366669,2014-10-07 02:42:08,"iPhone6,1",7.1.2,1.1
40.7332229614,-73.9913024902,21.3193225861,2014-10-07 17:27:28,"iPhone6,1",7.1.2,1.1
40.6954269409,-73.949508667,20.5934295654,2014-10-08 05:45:36,"iPhone6,1",7.1.2,1.1
40.7353897095,-73.9901809692,18.8519992828,2014-10-08 15:34:24,"iPhone6,1",7.1.2,1.1
40.7306632996,-73.9925537109,17.7289676666,2014-10-08 15:40:48,"iPhone6,1",7.1.2,1.1
40.7058296204,-73.9332580566,19.4768314362,2014-10-08 18:59:12,"iPhone6,1",7.1.2,1.1
40.6953048706,-73.9496002197,28,2014-10-08 22:04:48,"iPhone6,1",7.1.2,1.1
40.6878356934,-73.9679412842,32,2014-10-08 23:40:48,"iPhone6,1",7.1.2,1.1
40.6971969604,-73.9758758545,41.5452919006,2014-10-09 00:40:32,"iPhone6,1",7.1.2,1.1
40.6887779236,-73.9679718018,41.8311576843,2014-10-09 02:10:08,"iPhone6,1",7.1.2,1.1
40.6998443604,-73.9785079956,45.1300354004,2014-10-09 11:16:16,"iPhone6,1",7.1.2,1.1
40.6917915344,-73.9707183838,41.6060142517,2014-10-09 11:31:12,"iPhone6,1",7.1.2,1.1
